ID_REF	GSM142398	GSM142399	GSM142400	GSM142401	GSM142402	GSM142403	GSM142404	GSM142405	GSM142406	GSM142407	GSM142408	GSM142409	GSM142410	GSM142411	GSM142412	GSM142413	GSM142414	GSM142415	GSM142416	GSM142417	GSM142418	GSM142419	GSM142420	GSM142421	GSM142422	GSM142423
1418733_at	2.9	15.2	3.2	1.8	15.8	1.9	4	4.5	2.2	2.1	4.8	1.8	2.5	1.9	9.3	1.4	3.2	3.7	67.5	0.6	1.4	3.5	5.8	17.1	1	1
1418734_at	1	8.5	4.8	0.4	1.4	2.9	1.7	10.6	0.4	1.2	1.6	0.4	23.7	0.6	25.9	1.5	1.4	28.8	27	11	13	7.8	2.1	0.4	0.7	1.3
1418735_at	4.5	7.5	45.5	4.8	23.6	3.3	8.4	6.9	2.9	3.1	8	8.4	14	10.3	38.6	9.4	10.8	57.6	10.3	9.4	2.5	9.7	8.9	7.4	2.2	5.2
1418736_at	54.6	6.6	44.4	45.5	58.8	52.7	14.5	55.5	40.3	30.4	47.1	62	53	74.1	30.3	9.1	8	31.7	95.8	48.8	33.7	22.5	17.2	38.7	1.9	24.4
1418737_at	332.1	909.5	307.5	216.8	289.5	391.1	648.1	660.1	616.6	377.9	534.2	637.5	651.2	648.2	639.8	326.4	532.2	425.2	280.3	1013.6	682.4	997.4	858.4	282.7	669.3	765
1418738_at	82	103.9	177.5	72.8	88.8	125.6	73.9	214.2	194.9	178	80.1	97.3	75.2	299.6	88.8	65.3	64.9	17.4	164.2	81.1	54.4	68.3	76.3	88.2	18.5	95.5
1418739_at	16.3	38.7	49.8	54.8	49.9	15	69.7	27	6.4	76.2	48.3	38.1	39.3	59.2	70.2	24	7.1	50.2	6.4	29.6	20.7	30.9	40.7	29	21	34.7
1418740_at	2.5	3.4	3.8	4	4.9	2.4	3.5	3.8	2.4	17.8	2.9	4.5	3.9	8.7	4.8	2.2	2.4	7.4	33.5	3.8	22.5	3.7	4.4	3	7.1	5.8
1418741_at	1911.8	57.5	1009.1	1066.8	592	1895.2	972.9	824.7	871.3	1761	1100.3	684.7	1526.6	1623.9	2341.7	407.9	193.5	1791.3	2416.3	1227.4	1152.4	743	1605.6	1240.6	140.8	96.3
1418742_at	43.8	5.4	3.4	24.3	3	18.9	7.9	6.2	3.8	32.9	4.9	6.4	21.7	5.4	6.4	4.2	2.1	5	2.3	21.4	21.3	11.1	11.2	3.7	1.5	22.2
1418743_a_at	64.2	2	9.4	9.8	9.4	38.6	8.2	23.2	7.8	40.8	25.4	5.6	12.9	59.2	80.9	5.7	4	66.4	14.5	4.4	9.6	9	5.4	36.2	3.1	4.9
1418744_s_at	138.3	24.6	12.2	7.5	102.8	115.1	112.6	120.2	56.1	145	10.5	21.1	110.7	197.1	93.7	11.5	7.2	107.6	29	18.5	4.9	12.7	7.3	248.3	7.4	12.7
1418745_at	3.9	2.7	16.2	1.9	28.6	13.6	19.3	2.3	3.7	23.8	26.8	4.9	4.5	39.6	6.5	3.9	6.5	28	24.8	18.7	5	27.8	7.5	14.6	21.4	18.8
1418746_at	14.5	27.4	9.6	14.7	29.1	29.6	44.1	99.9	90.6	5.2	56.6	29.2	84.8	53.3	37.2	24.4	3.4	30.9	81.2	73.9	56.4	17.4	60.7	13.3	144.2	90.9
1418747_at	1209.4	385.8	1381	857.4	2006.8	997.1	1027.3	466.4	547.4	1038.1	581	368.2	583.2	751.4	770.7	703.2	370.8	929.5	395.2	334.6	273.3	307	318.1	736.2	615.7	397
1418748_at	4.3	2	4.7	3.8	4.9	1.4	1.8	17.5	0.8	6.8	5.3	19.1	4.4	1.5	3	2	1.7	2.6	7.6	3.5	0.6	1.9	8.7	1.7	1.9	2.3
1418749_at	142.9	41.7	132.4	187.2	113.5	80.1	70.4	82.1	71.8	101	183.1	132.7	93.7	84.5	122.6	65.7	47	119.7	243.1	68.1	158	172.6	128.9	194.2	38.5	45.1
1418750_at	55.9	45.9	43.2	23.3	75.4	57.3	53.2	49.2	64.1	63.5	56.7	34.4	7.7	43.6	70.1	14.2	33.6	49.9	12.2	40	24.1	53.4	37.3	10	29.6	10.4
1418751_at	659.5	133.4	307.2	385.1	158.1	470.8	356.9	254.8	320.8	627.3	213.3	531.4	869.3	490.8	603.1	84.1	70.7	928.2	309.6	817.6	470.8	443.8	518.8	477.6	236.3	208.2
1418752_at	27.9	19.7	21.9	8.5	32.8	14.6	16.2	47.6	63.3	7.7	6.8	17.2	5.9	27.9	20.4	3.4	11.2	3.2	36.2	10.8	5.9	2.8	44.4	1.2	14.1	23.6
1418753_at	81	55.9	92.3	91.8	81.8	77.7	81.7	100.4	130.6	67.1	99.9	34.7	59.8	65.7	59.7	68.4	63.9	148.5	140.6	43.8	43.4	53.3	54.1	8.8	37.1	69.4
1418754_at	2	24.9	4.1	25.5	38.9	14	15.1	2	17	16.4	10.3	36.9	1.9	1	37.8	15.3	13.3	1.3	27.1	0.8	16.2	3	1.5	11.4	4.7	14.7
1418755_at	2.7	22.4	26.6	19.6	2.9	30.2	4.3	11.9	32.9	11.2	14.7	11.8	9.3	2.1	23.5	4.3	6.7	9.2	11.3	7	5.4	6.6	5.1	4.2	2.7	2.7
1418756_at	8.6	2.9	6.1	6.8	1.9	29.2	2.7	6.7	2.3	6.2	28.8	5.3	46.8	5.6	8.7	37.9	4.2	8.6	43.8	32.9	2.6	8.7	5.3	2.8	4.1	5.3
1418757_at	3.7	16.5	6.5	2.6	3.1	2.3	5.9	1.9	3.8	7.5	4.2	3.3	5.6	7	3.5	8.1	4.5	1.8	7.7	2	2.4	9.8	2.5	1.2	2.4	3.1
1418758_a_at	450.4	284.7	435.5	577	936.9	704.7	749.6	369.1	324.1	364	656.2	339.6	666.4	480.9	322.5	1502.7	1488.8	695.1	446.2	193.8	550.3	283.5	386.7	665	198.8	153.5
1418759_at	4.4	10	10.7	1.5	3.7	1.9	3.6	11.9	15.7	6.1	18.6	25.3	18.5	37.6	25.3	15.5	14.4	11.9	2.4	1.4	11.6	18.9	18.9	21.1	4.1	11.7
1418760_at	375.1	1354.1	238	486.3	302.7	380.4	309	258.4	265.9	307.8	264.1	636.8	314.7	574.5	444.1	417.3	453.4	316.5	207.5	464.8	442.6	460.3	499.5	325.1	622.3	768.2
1418761_at	6.9	7.7	41.9	12.9	20.3	27.5	4.8	6.4	18.3	19.8	8.3	10.6	28.7	29.9	78.9	16.7	47.4	58.8	18.6	27.7	9.5	4.3	1.7	5.3	17.7	32.2
1418762_at	2202.8	48.8	2835.6	3311.8	398.3	1473	901.7	114.2	114.9	980.2	2524.3	1594.4	954.2	488.4	1363.2	546.5	305.8	2130.6	3585.5	165.3	524.4	384.4	432.7	3259.2	277.8	143.8
1418763_at	266.3	502.5	276.8	246.8	306.6	374.4	426.1	837.2	861.6	247	396	421.7	290.7	381.4	546.6	373.9	462.5	282.8	194.9	737.3	561	661.5	645.4	264.5	386.5	459.9
1418764_a_at	192.8	227.1	177.3	179.6	99.8	187.5	98.7	112.8	100.8	148.1	65	192.1	135.9	162.2	27.7	26.7	48.8	165.2	33.4	136.7	293.7	144.6	393.7	144.6	252.6	224
1418765_at	54.2	1983.3	8.6	4.7	32.2	65.5	125.4	679.7	723	21.3	541.4	3.7	196.7	42.1	239.4	26.3	44.5	48.4	36.8	1121.9	391.6	509.7	495.9	5.8	112.4	106.3
1418766_s_at	4	1351.3	4.2	16	4.7	17.5	83.2	463.6	505.7	2.1	429.2	2.6	46.8	8.5	143	12.6	1.2	1.5	10.4	663.6	155.5	268.2	209.4	2.6	167.4	132.7
1418767_at	271.3	178	509.1	338.6	224.6	229.5	222.5	173.5	192.8	262.3	325.5	200.6	187.2	183	297.7	112.9	79.9	227.5	406.9	171.8	209.4	181.1	280.4	206.8	69.6	80.1
1418768_at	208.1	103.7	226.4	274.1	108.1	152.5	135.5	199.4	204.3	212	145	299.2	129.7	187.6	131.3	153.7	92.5	198.1	133.7	125.5	208	178.6	231.1	168	135.4	98.2
1418769_at	9.5	2.7	10.2	41.4	38.8	35.2	31.9	1.6	33.4	7.4	32	4.6	45.1	40.1	35.1	3.2	25.6	26.8	32.8	3.2	25.2	21.3	28.5	17.4	3.6	3.2
1418770_at	3322.8	108.8	2464.1	2473.4	818.3	3089.1	2555	1721.6	1583.7	4404.6	3018	2775.7	4584.3	3035.7	5963.6	546.5	169.7	3398.7	940.9	4465.7	5424	5009.7	5494.4	3698	519.6	438.5
1418771_a_at	12.9	0.9	0.6	3.5	0.6	2.1	2.2	0.8	2.4	1.1	42.1	4	13.8	5.6	18.5	0.8	2.6	9.8	24.4	2	3.3	1.1	0.4	0.9	0.7	11
1418772_at	790.8	436.6	849.6	852.2	178.1	356.9	324.4	599.6	666.2	275.6	568.9	619.4	654.4	456.4	410.4	171.1	200	730.7	1591.4	155.2	300	545.4	251	792.7	402.6	372.1
1418773_at	89.4	57.3	7.7	68.2	484	225.2	327.9	101.2	90.6	173.9	65.6	87.3	3.8	43.2	20.8	1284.4	1057.8	210.1	13.8	46.7	219.2	35.9	135.8	77.2	4.3	30.5
1418774_a_at	177.4	57.3	207.6	174.5	108.9	115.4	79.7	244.1	200	113.8	248.9	80.5	166.1	366.1	74.8	106.4	60.7	111.6	306.7	96.5	61.1	114.8	64.8	159.6	84.3	87.5
1418775_at	472.8	374.1	587.6	509.1	453	445.5	361.4	432.6	410.8	755.9	595.5	520.6	457.5	394.8	562.3	401.4	283.3	612.7	540.8	290.4	445.9	324.5	399.1	364.8	332.7	271.2
1418776_at	221.5	1.8	455	112.6	55.8	416.5	73.2	2417.9	2345.5	223.5	177.1	63	508	2296.2	201.8	71.4	106.3	173.3	333.1	18	44.5	55.6	61.9	307.4	26.5	36.1
1418777_at	35.6	41	24.2	13.8	49.4	36.3	61.5	4.2	18.4	81.3	19.8	47.3	44	6.9	71.1	39.1	57.7	44.3	3.6	34.5	38.9	61.8	25.8	20.5	16.2	52
1418778_at	24.3	22.1	21.3	59	92.8	69.2	50.9	138.5	106.6	87.1	60.5	23	8.2	74.3	117.3	61.6	19.1	62.9	3.6	80.3	93.5	86.6	69.7	25.1	6.7	1.2
1418779_at	352.3	520.4	302.6	420.4	375.7	359.3	282	208.5	348.3	273.5	389.6	385.3	256.5	311	312	536.3	433.4	419	317.9	325.6	278.5	174.7	331.3	243.5	200.4	214.3
1418780_at	274	9.9	314.8	297.3	180.4	241.5	221.9	207.6	210	337.1	799.8	172.8	196	78.4	501.7	77.2	43.7	243.3	368.4	153.9	219.8	257.5	216	318.9	176.7	80.7
1418781_at	185.6	120.6	239.3	113.4	167.3	169.2	137.1	134.3	149.7	154.8	227.3	211.3	134.4	153.5	220.1	148.1	132.4	223.7	81.1	210.1	221.6	205.1	205.9	129.5	98.5	119.7
1418782_at	39.4	19.3	11.4	12.5	51.9	38.8	53.2	61.6	70.5	56.8	51.5	30.7	3.2	44.4	6	40	38.2	8.2	10.6	3.8	3.7	48.6	5.3	29.9	1.4	4.3
1418783_at	13.5	15.5	6.2	29.6	1.3	72.2	55.4	56.8	70.4	84.3	731.9	39.9	73.8	72.7	225.1	24.4	27.9	2.9	105.6	234.5	68.8	38	50.6	16.9	16.7	5.2
1418784_at	5.5	55	16.1	9.8	10.7	24	13.3	10.8	7.6	95	30.3	7.7	64.1	39.1	28.6	24.1	10.9	7.2	20.8	17.4	35	54.7	12	16.8	4.4	12.1
1418785_at	74.1	6	67.4	34.5	40.8	55.8	52.7	17.5	10.1	19.2	62	26.4	86.1	12.7	48.8	5.8	18.8	47.6	8.1	19.2	26.5	56.7	4.2	7.2	28.2	34.7
1418786_at	81.1	16.9	76.8	38.5	6.4	7.1	19	31.9	57.7	33.4	9.3	33.2	88.3	7.5	65.2	84.9	58.2	127.1	125	5.8	2.9	46.2	4.7	44.9	9.8	56.2
1418787_at	3.3	7.7	39.1	37.4	11.3	2.9	26	22.2	23.7	46.4	68.8	48.4	19	10.7	42.2	25.3	24.4	15.4	7.8	9.2	22.7	25.6	17.2	17.8	1.1	7.8
1418788_at	6	15.1	16.9	1.3	26.2	3.9	13.1	22.5	22.9	3.4	14.1	2.7	37.4	38.3	32.6	8.8	18.4	3.2	92.4	2.4	0.8	6.1	15	16.1	11.8	14.5
1418789_at	18.9	24.3	17.3	29.5	19.3	16.1	45	17	25.6	20.3	42.8	7.8	29	22.2	33.9	18.4	22.2	39.1	23.4	15.2	33.6	20.8	34.4	22.9	15.8	13
1418790_at	4.7	2.4	15.7	5.3	41.6	38.6	3.9	1.7	4.8	3	19.6	4.2	30.5	33.5	45.1	1.6	2.1	4.2	4.6	3.6	4.1	9	13.8	21.4	15.1	3.3
1418791_at	7	32.8	54.5	51.9	36	27.7	36.9	19.6	21.5	56.9	14.7	5.5	26.4	20.3	21.2	48.2	21.6	53.7	10.2	37.2	52	14.8	25.4	23.5	3.6	21.9
1418792_at	30.6	6.6	16.3	8.7	4.5	2.4	14.3	24.8	4.6	3.6	14.3	25.2	7.7	5.9	18	6.7	10.1	16.5	1.8	8.6	26.1	17.1	45.3	2.2	21.7	16
1418793_at	379.9	292.7	357.4	437.2	218.4	254.3	203	187.5	124.7	310.5	324.7	170.1	300.4	243	155.6	67.2	99.3	281.2	373.7	93.1	123.7	142.5	154	260.7	107.5	94.8
1418794_at	342.1	367	292.1	257.6	423.8	312.1	276.7	291.5	299.1	294.6	269	440.7	320.8	379	316.7	255.6	201.4	297	136.1	265.8	257.4	200	231.4	277.2	381.1	364.5
1418795_at	106.1	129.9	140.7	129.8	126.7	118.5	48.3	95.3	73.8	37.6	117.4	91.9	73.4	67.6	23.2	80.6	99	81.6	40.1	76.2	116.1	80.3	85.1	57.9	99.9	35.3
1418796_at	58.8	51.6	56.2	91.8	61.4	44.6	52.6	230.6	252.9	76	81.5	118.1	69.9	52.6	73.1	21.2	23.8	25.2	108.6	159.9	211.4	171.5	317.1	11.1	48.3	85.7
1418797_at	24.1	16.6	49	42.7	29.3	57.9	13.5	44.7	43	63	36.3	54.2	40.3	29	35.9	26.7	52	5.8	26.7	3.4	32.8	38.9	12.6	2.9	3.1	4.5
1418798_s_at	1344.2	151.2	1995.4	1944.8	261.8	909.8	442.2	653.4	655.8	818.2	1278.5	347.6	488.3	527.8	817.8	113.1	104.2	1339.7	1022.9	350.9	565.6	311.7	606.2	1525.5	358.2	193.6
1418799_a_at	31.8	11.9	27.5	30.8	14.3	2.3	1.1	0.8	4.7	4.4	22.9	22.2	24.7	59.1	6.5	12.2	1.5	6.7	70	19	2.9	1.8	26.6	23.4	12.4	24
1418800_at	55.5	36.5	32.9	51.5	45.8	34.3	56.5	27.9	10.9	26	34.6	34	64.9	53.9	62.8	26.9	34	52.3	92.4	35.8	16.5	31	20.5	8	14.7	20.2
1418801_at	280.6	137.8	267.3	315.2	159.6	152.3	157.5	315.6	188.7	112.7	221.7	203.3	202.5	299.3	246.2	146	98.4	226	358.8	121	160	181.2	196.7	260.5	117.7	157.9
1418802_at	53.3	60.3	47.7	16.5	65.1	69.4	118.3	170	144.5	48.7	122.9	167.5	111.1	191.7	180.4	80.1	27.9	77.1	167	173.2	132.9	376.9	260.4	36.7	43.2	61
1418803_a_at	59.8	111.7	38.3	7.2	68.3	59.3	69.3	358.7	401.9	231.3	62.5	52.5	182.8	412.6	140.9	71.5	41	178.6	8.1	5.3	40.5	47.8	36.5	247	3	34.7
1418804_at	68.4	1.6	62.9	39.7	27	71.3	20.5	145.6	171.2	73.4	73	8.9	49	167.7	91.7	14.6	13	92	111.4	12.8	29.5	18.7	27.9	61.4	1.8	21.1
1418805_at	54.1	7.1	11.1	72	11.3	10.7	12.5	52.7	9.2	7	32.7	11.6	6.9	15.1	11.5	11.8	27	21.4	26.4	8	13.7	50.9	35.3	5.4	5.1	12.9
1418806_at	171.2	28.1	1063.6	217.3	3161.4	458	962.7	184.2	136.2	514	370.3	95.2	73.5	400.6	258.3	618.9	374.4	552.8	312.5	38.7	1.3	9.9	24.2	279.2	64.6	42.6
1418807_at	1.8	11.1	8.3	5.9	3.5	28.7	25.2	14.7	16.6	26	6	16.2	2.6	34.2	27	1.2	2.8	27.2	13.8	12.1	4.3	1.1	4.3	18.7	8.8	5.6
1418808_at	110.3	41.1	84.2	91.4	27.5	42.3	27.5	34.6	28.6	41.5	60.9	35.3	45.9	62.7	24.6	30.2	35.9	94.4	91.8	29.2	49	47.6	29.5	97.8	18.5	7.2
1418809_at	130.9	6.1	209.8	131.8	415.9	232.3	414.1	1109.1	1051.8	397.3	616.2	498	108.8	702.6	726.2	480.7	192	149.5	301.5	111.1	154.9	93.6	172.1	207.1	51.3	28.3
1418810_at	61.1	8.1	47.8	65.1	12.5	9.8	17	28.8	24.7	13.1	11.9	22.8	13.1	57.7	37.9	49.3	5.3	95.6	78.4	35.8	6.9	25.7	17.5	34.4	6	8.2
1418811_at	37.2	8.1	29.9	9.4	18.7	3.9	3.6	2.3	3.4	9.4	2.6	4.9	19.2	2.4	14.7	7	14.9	2.8	35.7	0.9	15.3	16.7	1.4	3.2	3.3	4.8
1418812_a_at	45	20.4	62.5	75.9	35.9	19.6	76	78.8	66.1	19.4	8.6	45.8	5.4	34.9	42	31.4	56.6	84.3	89.8	33.3	22	43.1	41.9	4.2	26.2	1.2
1418813_at	7.2	14.8	8.5	20.6	3.7	4.8	21.5	1.2	1.1	33.4	6	39.5	62.6	28.6	46.1	4.1	4.1	4.2	35.9	2.1	4.9	3.8	3.7	2.8	17.2	18.7
1418814_s_at	2151.1	4049.5	1682.3	1838.9	2095.6	2216.9	2435.6	1655.1	1733.5	1989.8	2908.2	2215.3	1924.7	1989.3	2067.2	2257	3118.1	2152.9	2030	5708.1	3453.8	4254.1	4088.5	2057.5	2591.5	3994.1
1418815_at	18.5	2.7	4.1	0.6	6.3	27	3.4	108.4	73.8	0.5	25.7	1.5	18.4	112	49	2.2	14.9	23.2	206.7	1.6	11.9	15.4	19.7	5.6	7.3	2.9
1418816_at	669	236.3	598.5	567.5	362.6	521.9	658.8	514.3	586.5	351.8	563.9	1224.7	448.9	553.2	469.8	419.5	919	678	552.6	381.6	675.6	658.2	439.2	1340.2	341.5	425
1418817_at	720.3	270.6	798	723.5	443	590.2	598.5	798	901.8	432.1	937.4	1476.9	676.4	638.5	645.4	390.7	511.7	665.4	908.3	427.1	620.1	862.5	605.3	1323.5	427.5	401.7
1418818_at	3.5	2.7	28.1	11.2	17.7	6.3	30.6	5.8	3.8	23.2	5.7	15.1	62	4.8	12.1	4.6	6.9	7.3	8.9	5.8	4.5	41.2	3.9	4.4	5.5	6.6
1418819_at	503.2	806.9	428.2	446.9	421.2	392.3	337.1	771.3	734	355.3	248.9	369.6	289.1	432.3	296	419.8	391.3	331.8	17.6	763.2	502.5	409.6	704.8	228.6	525.6	512.1
1418820_s_at	243.9	336.3	225	249.5	148.1	199.5	258.4	300.8	292	147.7	276.3	358	247.4	229.6	244	154.1	289.6	234.9	310	364.6	326.4	610.3	315.9	319.2	476.1	478.7
1418821_at	4.4	2.5	8.6	56.1	6.5	24.1	5.7	34.4	2.9	6	8.4	6.2	3.8	32.2	13.1	8	4.1	5.2	24.8	5.2	2.5	3.6	4.8	5	8.7	2.6
1418822_a_at	6885.1	5954.9	5794.3	6652.8	4925.7	7803.6	5003.2	4368.2	4193	6937.5	3740.4	8983.3	2736.3	6884.7	8804.4	4648.4	6698.5	6395.6	10884	8877.8	8844.7	10197.8	8944.6	8669.8	6316.4	8399.8
1418823_at	2135.2	1908	1826.7	1781.7	1232	2115.3	1379.5	1159.7	1455.4	2709.7	660.6	2456.3	1417.6	1733.2	1842.9	1024.4	1480.1	1962.3	2072.6	3449	3170.6	3707.7	3771.3	1935.4	1764.6	1890.1
1418824_at	96.5	74.3	43.9	34.7	78.8	760.9	581.7	53.6	85.1	56.2	208.3	279.5	123.2	487.5	247.9	166.7	617.5	250.2	110.2	264.4	305.1	76.4	177.8	147.9	95.6	88.8
1418825_at	686.7	475	789.2	672.3	399	741.3	330.9	1591.6	1615.9	1287.5	859.8	583.2	1227.6	1175	716.8	308.3	333.7	719.2	454.3	312.3	483.8	619.4	372.1	446.8	1504.3	2096.2
1418826_at	5866	4042.6	4380.5	4332.8	1839.6	6216.5	6363.5	4982.8	4808.7	6511.6	5927.5	3559.9	9886.4	7945.5	5866.1	1218.9	2720.1	7205.5	6019.7	1034.5	891.5	1194.6	845.3	5037.3	4574.8	4693.5
1418827_at	257.5	428.8	275.9	257.1	395.7	376.6	485.7	270.9	379	207.2	271.1	492.3	489.5	240.2	218	635.8	356.6	219	82.2	375.8	265.6	301.7	194.2	260.1	523.3	469.4
1418828_at	665.2	1009	484.2	665.3	772.6	673.9	647	806.1	637.7	478.9	577.1	716.4	743.1	641.5	480.1	1077.9	852.7	638.3	300.6	827.7	904.3	843.8	953.2	858	1262.7	1097
1418829_a_at	11	65.2	3.4	11.1	3.3	10.7	8.3	96.3	114.8	9.3	9.8	1.4	8.4	42.3	32.4	11.3	24.9	17.3	4.8	1.7	38.4	20.2	29.9	5.9	212.4	219.6
1418830_at	13590.8	1884.8	15290.3	14681.9	4148.9	8969.1	7209.6	6891.3	7077.1	16736.2	13478.8	7568.2	7326.2	6723.2	11302.8	2005	910	9652.5	5007.8	11029.6	8465.2	6175.5	10749.8	7127.3	7653.9	6986.2
1418831_at	584.5	201.4	437.1	553.2	232.6	424.6	315.9	495.9	521.7	677.5	432.8	778.4	611	802.6	726.4	192.5	82.6	516.1	535.3	775.3	913.7	477.4	1044.2	295.1	263	319.1
1418832_at	101.4	7.9	99.7	119.4	10.3	133.7	82.7	156.7	145.9	217.2	109.1	173.9	195.7	167.3	171.9	58.2	14.1	160.6	12.7	293.3	293.5	136.6	278.3	65.1	77.4	33.5
1418833_at	40.6	40.8	6.6	6.1	9	18.2	68.5	4.5	26.2	15.8	55.4	23.4	31.8	52.9	48	33.2	3.3	29.6	7.3	12.5	11.6	48.2	28.1	3.1	22	34.8
1418834_at	232.1	306.6	266.1	246.2	266.2	205.9	420.3	231.6	201.9	334.8	261.9	261.4	386.2	232.9	325.5	221.3	406.1	302.1	308.4	261.1	227.5	383.3	394.7	376.7	292.8	370.1
1418835_at	102.7	74.2	106.3	43.1	168.9	78.1	75.8	101.8	90.9	45.2	103.8	111.7	72.2	130.3	135.7	71.9	338.7	49.7	431.4	221	125.5	137.3	91.6	250.9	120.6	89
1418836_at	39.9	4.9	14.4	19.3	27.5	34.1	56.7	157.4	133.6	5.3	44.5	9.2	91.8	103.3	5.8	28	11.7	54.3	131.3	26.6	14.9	14.7	18.1	49.5	3.5	3.5
1418837_at	68.8	14.5	92.6	43.5	46.5	23.1	20.2	101.6	91.3	86.1	65.7	45.8	17.1	87	36.3	51.2	17.1	18.9	126	37.1	11.8	13.9	20.1	62.3	16.8	5.6
1418838_at	744.1	117	731	767	609.8	579.9	319	393.5	421.6	642.2	672.2	333.9	603.6	590.8	431	277.7	195.8	600.6	387.9	507.2	289.2	190.9	398.2	610.2	624.4	428.4
1418839_at	139.2	266.6	177.4	151.3	54.7	197.7	123.7	143.7	141.5	84.7	175.5	220.5	173.9	72.1	333.3	84.3	142.1	146.4	151.8	41.3	99.8	168.4	150.8	178.6	208.1	232.9
1418840_at	2263.6	767.7	1841.7	2058.1	1086	1759.9	1607.3	2292.9	1825.5	2256.2	2690.7	3145.6	2616.6	1853.3	2138.6	1140	1083.7	2133.5	3322.9	1387.8	1736.9	2288.8	2219.5	2692.5	1248.7	931.3
1418841_s_at	1362.1	1225.5	1575.9	1456.9	1106.1	970.7	915.9	897	842.7	990.5	1047.7	994.6	1029	1121.3	778.8	847.2	832	1474.3	1655.8	747.3	1014.5	1115.3	853.1	1449.5	870.2	784.8
1418842_at	2568.8	1877.2	2224.7	2240.5	1736	2352.7	1919.9	1744.9	2065.4	3100.1	2631.6	1503.1	2026.7	2283.9	2707.4	863.3	625.5	2028.2	1640	2313.4	1642.4	1639.8	2055.5	2101.6	2148.2	2191.9
1418843_at	555.5	428.9	473.1	454.2	76.3	276.6	128.7	87	60.8	281.5	72.9	45.7	426.9	81.7	132.6	71.4	105.1	351.3	155.7	15.9	37.5	39.6	29.4	558.7	618.9	777.3
1418844_at	328.1	732.6	322.3	391.7	428.1	298.2	190.9	291	254.5	297.8	153.1	250.1	245.1	286	238.2	330.3	285.4	318	301.6	185.5	173	106	215.9	316.6	297	278.5
1418845_at	47.4	20.5	18.4	21.2	21.4	33.3	28.2	40	12.4	19.2	35.8	34.2	21.3	26.4	19.9	3	34.2	21.5	7.3	33.4	2.8	14.8	26.8	9.4	24.7	25.4
1418846_at	136.9	134.5	147.4	170.9	95.8	70.8	80.1	74.8	164.7	75.1	148.4	80.8	115.4	195.1	85	78.7	82.7	151.3	120.7	90.8	141.1	78.2	115.2	78.6	91.6	28.5
1418847_at	4.1	19.7	98.5	24.7	357.3	65.2	135.8	235.8	176.9	70.7	48.4	14.8	34.2	118	51.3	102.9	55	44.8	36.4	7.7	15	7.6	13.3	32	20.1	3.4
1418848_at	2	42.3	32.1	5.1	12.8	18.1	35.8	6	3.2	13	21.9	3.6	6.2	33.8	28.6	16.3	3.3	4.6	37.7	29.4	8.7	20.4	36.6	2.1	12.5	37.1
1418849_x_at	5.6	5.4	1	27.1	0.2	18.9	6	5.8	9.8	16.3	4.6	0.3	1.1	8.3	18.6	1.2	1.3	3.1	4.1	6.1	14.9	9.5	13.8	5	12.8	9.2
1418850_at	1864.5	892.7	1969.4	1917.2	903.2	1164.6	895.8	936.1	813.1	752.9	1025.8	860	807.5	959.6	821.4	844.5	659.4	1503.8	1029.4	549.6	885.5	1062.3	918.1	1801	974.4	861.1
1418851_at	563.9	261.6	708.7	675	265.8	374.4	197.9	476.9	484.6	290.5	734.9	310.9	246.6	280.4	315	224.6	196	611	926.8	90.1	236.8	214.2	214.3	642.6	290.8	161.7
1418852_at	7.8	46.6	15.9	21.4	38.7	39	17.1	31	23.3	34.6	8.7	18.2	3.1	37.2	29.1	17	32.4	3.2	4.7	6.1	10.1	1.9	2.7	26.4	25.1	5.8
1418853_at	54.2	80.1	39.8	53.6	78.8	34.6	34.2	46.9	37.6	45.1	92.8	54.8	38.9	54.7	89.7	42.2	39.9	39.1	50.3	47.2	23.4	38.3	55.8	44.4	52.3	40.6
1418854_at	1086.4	507.3	1343.5	1210.3	413.8	1090.5	936.2	3089.2	3171.8	918	1724.9	1944.5	1343.1	2014.8	1380.4	519.1	647.7	1061.5	4049.1	333.7	830.6	1328.9	687.2	1301.9	1066.3	1037.8
1418855_at	3.9	5.9	2.4	1.4	17.2	3.2	26.6	0.9	2.3	6.1	1.7	1.1	3.1	15.9	27.6	1.7	1.8	2.4	31.6	8.2	16.5	8.3	1	7	12.6	13.1
1418856_a_at	430.2	350.1	459	350.7	382.4	321.8	345.7	403.2	400.2	455.5	316	266.2	319	454.1	362.6	384.3	399	369.4	607.8	264.9	390	290.8	364.9	394.5	240.2	172.2
1418857_at	5.3	13.8	9.2	6.2	3.9	81.7	21.7	41.7	3.7	7.8	23.6	14.2	56.9	44.7	4.3	4.4	3.6	5.4	9.7	6.4	7.6	4.8	37.6	3.1	2.3	5.4
1418858_at	6.5	11.5	8.8	16.6	23.7	13.6	21.9	2	1.5	4.5	5.2	8.2	2.3	9.9	5.8	20.2	4.6	14	7.6	20.1	88.7	152.3	102.5	27.5	0.9	3
1418859_at	284.4	260	240.9	231.5	218.1	279.7	192.4	137.1	191.3	203.8	171.3	302	304.1	239.1	274	197.7	262.5	324.9	203.2	250.2	341.7	377.7	288.2	327.8	414.9	434.6
1418860_a_at	383.8	436	419.6	414.8	293.1	258.8	313.8	478.9	598.1	385.3	273	299.2	289.7	315.5	203.2	137.2	94.7	325.2	156.9	441.7	566	409.9	666.1	307.2	331.7	292
